stage,slug,company,report_year,chunk_index,batch_index,source_md,n_chunks,start_page,end_page,chunk_tokens_est,n_evidence_lines_in_batch,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_evidence_rows_norm,n_rows_normalized
pass1,daimler_ag,Daimler AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\daimler_ag\2023\focused\daimler_ag_2023_taxonomy_focused.md,1,118.0,127.0,10766,,11224,19.413232,ok,,1.0,11196.0,1302.0,12498.0,14.0,
pass2,daimler_ag,Daimler AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\daimler_ag\2023\focused\daimler_ag_2023_taxonomy_focused.md,1,,,1232,14.0,1648,7.468865,ok,,1.0,1628.0,142.0,1770.0,,5.0
pass1,daimler_truck_holding_ag,Daimler Truck Holding AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\daimler_truck_holding_ag\2023\focused\daimler_truck_holding_ag_2023_taxonomy_focused.md,1,100.0,106.0,7651,,8111,16.744159,ok,,1.0,8122.0,1006.0,9128.0,15.0,
pass2,daimler_truck_holding_ag,Daimler Truck Holding AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\daimler_truck_holding_ag\2023\focused\daimler_truck_holding_ag_2023_taxonomy_focused.md,1,,,859,15.0,1278,4.698054,ok,,1.0,1272.0,125.0,1397.0,,4.0
pass1,dassault_aviation,Dassault Aviation,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\dassault_aviation\2023\focused\dassault_aviation_2023_taxonomy_focused.md,1,118.0,124.0,5739,,6197,8.307939,ok,,1.0,6168.0,395.0,6563.0,2.0,
pass2,dassault_aviation,Dassault Aviation,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\dassault_aviation\2023\focused\dassault_aviation_2023_taxonomy_focused.md,1,,,126,2.0,542,2.235625,ok,,1.0,548.0,50.0,598.0,,1.0
pass1,delivery_hero_se,Delivery Hero SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\delivery_hero_se\2023\focused\delivery_hero_se_2023_taxonomy_focused.md,1,69.0,219.0,20143,,20600,15.139807,ok,,1.0,20531.0,866.0,21397.0,14.0,
pass2,delivery_hero_se,Delivery Hero SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\delivery_hero_se\2023\focused\delivery_hero_se_2023_taxonomy_focused.md,1,,,774,14.0,1189,8.699645,ok,,1.0,1184.0,492.0,1676.0,,6.0
pass1,deutsche_lufthansa_ag,Deutsche Lufthansa AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,1,119.0,329.0,16293,,16754,7.353225,ok,,1.0,16392.0,249.0,16641.0,5.0,
pass2,deutsche_lufthansa_ag,Deutsche Lufthansa AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,1,,,192,5.0,611,8.019451,ok,,1.0,614.0,293.0,907.0,,4.0
pass1,deutsche_post_ag,Deutsche Post AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\deutsche_post_ag\2023\focused\deutsche_post_ag_2023_taxonomy_focused.md,1,59.0,96.0,19761,,20219,2.23862,ok,,1.0,20115.0,28.0,20143.0,0.0,
pass1,deutsche_telekom_ag,Deutsche Telekom AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\deutsche_telekom_ag\2023\focused\deutsche_telekom_ag_2023_taxonomy_focused.md,1,100.0,106.0,9267,,9726,18.166475,ok,,1.0,9718.0,1141.0,10859.0,15.0,
pass2,deutsche_telekom_ag,Deutsche Telekom AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\deutsche_telekom_ag\2023\focused\deutsche_telekom_ag_2023_taxonomy_focused.md,1,,,877,15.0,1295,5.614556,ok,,1.0,1289.0,215.0,1504.0,,5.0
pass1,deutz_ag,Deutz AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\deutz_ag\2023\focused\deutz_ag_2023_taxonomy_focused.md,1,151.0,155.0,5779,,6236,19.01221,ok,,1.0,6237.0,1309.0,7546.0,18.0,
pass2,deutz_ag,Deutz AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\deutz_ag\2023\focused\deutz_ag_2023_taxonomy_focused.md,1,,,893,18.0,1309,11.358253,ok,,1.0,1301.0,755.0,2056.0,,16.0
pass1,d_rr_ag,Dürr AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,1,63.0,75.0,10782,,11239,23.095587,ok,,1.0,11242.0,1584.0,12826.0,20.0,
pass2,d_rr_ag,Dürr AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,1,,,1484,20.0,1901,10.309976,ok,,1.0,1892.0,595.0,2487.0,,11.0
pass1,e_on_se,E.ON SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,1,271.0,277.0,14859,,15316,3.275592,ok,,1.0,15186.0,27.0,15213.0,0.0,
pass1,e_on_se,E.ON SE,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,1,120.0,126.0,10349,,10806,20.513798,ok,,1.0,10755.0,1321.0,12076.0,23.0,
pass2,e_on_se,E.ON SE,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,1,,,1167,23.0,1583,11.145378,ok,,1.0,1555.0,696.0,2251.0,,23.0
pass1,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,1,191.0,199.0,11916,,12378,19.818518,ok,,1.0,12318.0,992.0,13310.0,9.0,
pass2,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,1,,,932,9.0,1353,2.850634,ok,,1.0,1340.0,100.0,1440.0,,3.0
pass1,eni_s_p_a,ENI S.P.A.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,1,184.0,253.0,11548,,12007,26.775659,ok,,1.0,11923.0,1896.0,13819.0,31.0,
pass2,eni_s_p_a,ENI S.P.A.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,1,,,1656,31.0,2073,16.815906,ok,,1.0,2036.0,1118.0,3154.0,,22.0
pass1,equinor_asa,EQUINOR ASA,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,1,303.0,309.0,4876,,5335,5.573928,ok,,1.0,5278.0,1001.0,6279.0,15.0,
pass2,equinor_asa,EQUINOR ASA,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,1,,,624,15.0,1041,6.666303,ok,,1.0,1035.0,280.0,1315.0,,4.0
pass1,eckert_ziegler_se,Eckert & Ziegler SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,1,40.0,44.0,4018,,4480,7.493633,ok,,1.0,4474.0,337.0,4811.0,4.0,
pass2,eckert_ziegler_se,Eckert & Ziegler SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,1,,,281,4.0,702,6.040254,ok,,1.0,711.0,284.0,995.0,,3.0
pass1,elmos_semiconductor_se,Elmos Semiconductor SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,1,24.0,30.0,9717,,10175,13.209063,ok,,1.0,10119.0,842.0,10961.0,9.0,
pass2,elmos_semiconductor_se,Elmos Semiconductor SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,1,,,794,9.0,1211,3.47515,ok,,1.0,1205.0,108.0,1313.0,,2.0
pass1,elringklinger_ag,ElringKlinger AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,1,44.0,61.0,13756,,14215,23.276087,ok,,1.0,14230.0,1475.0,15705.0,23.0,
pass2,elringklinger_ag,ElringKlinger AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,1,,,922,23.0,1340,10.888781,ok,,1.0,1351.0,677.0,2028.0,,17.0
pass1,enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,1,147.0,153.0,11572,,12038,3.124221,ok,,1.0,11996.0,42.0,12038.0,0.0,
pass1,enag_s_s_a,"Enagás, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,1,36.0,44.0,12417,,12877,22.651351,ok,,1.0,12809.0,1568.0,14377.0,16.0,
pass2,enag_s_s_a,"Enagás, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,1,,,783,16.0,1202,8.4298,ok,,1.0,1172.0,494.0,1666.0,,9.0
pass1,endesa_s_a,"Endesa, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\endesa_s_a\2023\focused\endesa_s_a_2023_taxonomy_focused.md,1,31.0,35.0,3927,,4386,44.774131,ok,,1.0,4368.0,943.0,5311.0,15.0,
pass2,endesa_s_a,"Endesa, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\endesa_s_a\2023\focused\endesa_s_a_2023_taxonomy_focused.md,1,,,545,15.0,963,6.94913,ok,,1.0,972.0,389.0,1361.0,,15.0
pass1,evonik_industries_ag,Evonik Industries AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\evonik_industries_ag\2023\focused\evonik_industries_ag_2023_taxonomy_focused.md,1,225.0,230.0,6938,,7397,27.17448,ok,,1.0,7347.0,1542.0,8889.0,18.0,
pass2,evonik_industries_ag,Evonik Industries AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\evonik_industries_ag\2023\focused\evonik_industries_ag_2023_taxonomy_focused.md,1,,,927,18.0,1345,12.888843,ok,,1.0,1318.0,691.0,2009.0,,8.0
pass1,frequentis_ag,FREQUENTIS AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\frequentis_ag\2023\focused\frequentis_ag_2023_taxonomy_focused.md,1,105.0,114.0,10030,,10490,11.387405,ok,,1.0,10470.0,407.0,10877.0,6.0,
pass2,frequentis_ag,FREQUENTIS AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\frequentis_ag\2023\focused\frequentis_ag_2023_taxonomy_focused.md,1,,,295,6.0,713,3.456436,ok,,1.0,715.0,78.0,793.0,,1.0
pass1,fuchs_se,FUCHS SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fuchs_se\2023\focused\fuchs_se_2023_taxonomy_focused.md,1,102.0,110.0,7893,,8351,20.857095,ok,,1.0,8321.0,1540.0,9861.0,17.0,
pass2,fuchs_se,FUCHS SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fuchs_se\2023\focused\fuchs_se_2023_taxonomy_focused.md,1,,,773,17.0,1190,12.208843,ok,,1.0,1189.0,665.0,1854.0,,17.0
pass1,fuchs_se,FUCHS SE,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fuchs_se\2024\focused\fuchs_se_2024_taxonomy_focused.md,1,136.0,145.0,6954,,7412,6.932824,ok,,1.0,6789.0,1627.0,8416.0,18.0,
pass2,fuchs_se,FUCHS SE,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fuchs_se\2024\focused\fuchs_se_2024_taxonomy_focused.md,1,,,1170,18.0,1587,8.276543,ok,,1.0,1584.0,468.0,2052.0,,12.0
pass1,famicord_ag,FamiCord AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\famicord_ag\2023\focused\famicord_ag_2023_taxonomy_focused.md,1,59.0,63.0,2551,,3010,5.594185,ok,,1.0,3026.0,98.0,3124.0,0.0,
pass1,flughafen_wien_ag,Flughafen Wien AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\flughafen_wien_ag\2023\focused\flughafen_wien_ag_2023_taxonomy_focused.md,1,70.0,74.0,7499,,7958,14.827309,ok,,1.0,7910.0,926.0,8836.0,16.0,
pass2,flughafen_wien_ag,Flughafen Wien AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\flughafen_wien_ag\2023\focused\flughafen_wien_ag_2023_taxonomy_focused.md,1,,,1049,16.0,1466,10.39814,ok,,1.0,1451.0,693.0,2144.0,,16.0
pass1,fraport_ag,Fraport AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fraport_ag\2023\focused\fraport_ag_2023_taxonomy_focused.md,1,107.0,116.0,15810,,16268,3.060235,ok,,1.0,16237.0,40.0,16277.0,0.0,
pass1,fresenius_medical_care_ag,Fresenius Medical Care AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fresenius_medical_care_ag\2023\focused\fresenius_medical_care_ag_2023_taxonomy_focused.md,1,127.0,133.0,8930,,9391,19.555338,ok,,1.0,9354.0,1182.0,10536.0,10.0,
pass2,fresenius_medical_care_ag,Fresenius Medical Care AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fresenius_medical_care_ag\2023\focused\fresenius_medical_care_ag_2023_taxonomy_focused.md,1,,,844,10.0,1264,4.668226,ok,,1.0,1262.0,222.0,1484.0,,5.0
pass1,fresenius_se_co_kgaa,Fresenius SE & Co. KGaA,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fresenius_se_co_kgaa\2023\focused\fresenius_se_co_kgaa_2023_taxonomy_focused.md,1,193.0,199.0,8252,,8717,13.29877,ok,,1.0,8684.0,840.0,9524.0,13.0,
pass2,fresenius_se_co_kgaa,Fresenius SE & Co. KGaA,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fresenius_se_co_kgaa\2023\focused\fresenius_se_co_kgaa_2023_taxonomy_focused.md,1,,,734,13.0,1158,5.553602,ok,,1.0,1160.0,235.0,1395.0,,6.0
pass1,friedrich_vorwerk_group_se,Friedrich Vorwerk Group SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\friedrich_vorwerk_group_se\2023\focused\friedrich_vorwerk_group_se_2023_taxonomy_focused.md,1,39.0,45.0,5774,,6235,15.569434,ok,,1.0,6238.0,1076.0,7314.0,20.0,
pass2,friedrich_vorwerk_group_se,Friedrich Vorwerk Group SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\friedrich_vorwerk_group_se\2023\focused\friedrich_vorwerk_group_se_2023_taxonomy_focused.md,1,,,928,20.0,1347,9.305335,ok,,1.0,1354.0,580.0,1934.0,,10.0
pass1,galp_energia_sgps_s_a,GALP ENERGIA SGPS S.A.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\galp_energia_sgps_s_a\2024\focused\galp_energia_sgps_s_a_2024_taxonomy_focused.md,1,68.0,74.0,6248,,6713,24.477658,ok,,1.0,6644.0,1782.0,8426.0,27.0,
pass2,galp_energia_sgps_s_a,GALP ENERGIA SGPS S.A.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\galp_energia_sgps_s_a\2024\focused\galp_energia_sgps_s_a_2024_taxonomy_focused.md,1,,,1504,27.0,1927,8.048237,ok,,1.0,1887.0,517.0,2404.0,,10.0
pass1,gea_group_aktiengesellschaft,GEA Group Aktiengesellschaft,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\gea_group_aktiengesellschaft\2023\focused\gea_group_aktiengesellschaft_2023_taxonomy_focused.md,2,126.0,142.0,20380,,20842,2.864644,ok,,1.0,20754.0,45.0,20799.0,0.0,
pass1,gea_group_aktiengesellschaft,GEA Group Aktiengesellschaft,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\gea_group_aktiengesellschaft\2023\focused\gea_group_aktiengesellschaft_2023_taxonomy_focused.md,2,143.0,147.0,2075,,2538,5.310025,ok,,1.0,2525.0,773.0,3298.0,12.0,
pass2,gea_group_aktiengesellschaft,GEA Group Aktiengesellschaft,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\gea_group_aktiengesellschaft\2023\focused\gea_group_aktiengesellschaft_2023_taxonomy_focused.md,2,,,720,12.0,1141,9.184344,ok,,1.0,1135.0,518.0,1653.0,,12.0
pass1,gestamp_automoci_n_s_a,"Gestamp Automoción, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\gestamp_automoci_n_s_a\2023\focused\gestamp_automoci_n_s_a_2023_taxonomy_focused.md,1,51.0,110.0,16507,,16970,12.849366,ok,,1.0,16813.0,771.0,17584.0,4.0,
pass2,gestamp_automoci_n_s_a,"Gestamp Automoción, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\gestamp_automoci_n_s_a\2023\focused\gestamp_automoci_n_s_a_2023_taxonomy_focused.md,1,,,189,4.0,611,4.245034,ok,,1.0,614.0,293.0,907.0,,2.0
pass1,grammer_aktiengesellschaft,Grammer Aktiengesellschaft,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\grammer_aktiengesellschaft\2023\focused\grammer_aktiengesellschaft_2023_taxonomy_focused.md,1,73.0,83.0,8859,,9320,32.660634,ok,,1.0,9324.0,2164.0,11488.0,21.0,
pass2,grammer_aktiengesellschaft,Grammer Aktiengesellschaft,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\grammer_aktiengesellschaft\2023\focused\grammer_aktiengesellschaft_2023_taxonomy_focused.md,1,,,1661,21.0,2081,12.170691,ok,,1.0,2064.0,733.0,2797.0,,11.0
pass1,heineken_holding_n_v,HEINEKEN HOLDING N.V.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\heineken_holding_n_v\2024\focused\heineken_holding_n_v_2024_taxonomy_focused.md,1,202.0,208.0,4558,,5019,26.710091,ok,,1.0,5026.0,1531.0,6557.0,15.0,
pass2,heineken_holding_n_v,HEINEKEN HOLDING N.V.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\heineken_holding_n_v\2024\focused\heineken_holding_n_v_2024_taxonomy_focused.md,1,,,1017,15.0,1436,11.35703,ok,,1.0,1435.0,635.0,2070.0,,15.0
pass1,hella_gmbh_co_kgaa,HELLA GmbH & Co. KGaA,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\hella_gmbh_co_kgaa\2023\focused\hella_gmbh_co_kgaa_2023_taxonomy_focused.md,1,88.0,95.0,9962,,10425,6.477872,ok,,1.0,10430.0,1104.0,11534.0,12.0,
pass2,hella_gmbh_co_kgaa,HELLA GmbH & Co. KGaA,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\hella_gmbh_co_kgaa\2023\focused\hella_gmbh_co_kgaa_2023_taxonomy_focused.md,1,,,772,12.0,1193,14.595712,ok,,1.0,1192.0,941.0,2133.0,,7.0
pass1,henkel_ag_co_kgaa,HENKEL AG & CO. KGAA,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\henkel_ag_co_kgaa\2024\focused\henkel_ag_co_kgaa_2024_taxonomy_focused.md,1,122.0,130.0,6356,,6819,5.13365,ok,,1.0,6828.0,1058.0,7886.0,13.0,
pass2,henkel_ag_co_kgaa,HENKEL AG & CO. KGAA,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\henkel_ag_co_kgaa\2024\focused\henkel_ag_co_kgaa_2024_taxonomy_focused.md,1,,,796,13.0,1217,8.884836,ok,,1.0,1218.0,524.0,1742.0,,11.0
pass1,hochtief_ag,HOCHTIEF AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\hochtief_ag\2023\focused\hochtief_ag_2023_taxonomy_focused.md,1,209.0,218.0,13243,,13703,6.660879,ok,,1.0,13665.0,41.0,13706.0,0.0,
pass1,hamburger_hafen_und_logistik_ag,Hamburger Hafen und Logistik AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\hamburger_hafen_und_logistik_ag\2023\focused\hamburger_hafen_und_logistik_ag_2023_taxonomy_focused.md,1,128.0,132.0,7451,,7913,8.244459,ok,,1.0,7883.0,479.0,8362.0,7.0,
pass2,hamburger_hafen_und_logistik_ag,Hamburger Hafen und Logistik AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\hamburger_hafen_und_logistik_ag\2023\focused\hamburger_hafen_und_logistik_ag_2023_taxonomy_focused.md,1,,,281,7.0,702,6.935234,ok,,1.0,700.0,360.0,1060.0,,7.0
pass1,hawesko_holding_se,Hawesko Holding SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\hawesko_holding_se\2023\focused\hawesko_holding_se_2023_taxonomy_focused.md,1,50.0,58.0,9570,,10030,11.207065,ok,,1.0,9968.0,521.0,10489.0,4.0,
pass2,hawesko_holding_se,Hawesko Holding SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\hawesko_holding_se\2023\focused\hawesko_holding_se_2023_taxonomy_focused.md,1,,,183,4.0,601,7.149823,ok,,1.0,610.0,333.0,943.0,,3.0
pass1,heidelberg_materials_ag,Heidelberg Materials AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\heidelberg_materials_ag\2023\focused\heidelberg_materials_ag_2023_taxonomy_focused.md,1,129.0,135.0,7544,,8002,18.41038,ok,,1.0,7994.0,1210.0,9204.0,12.0,
pass2,heidelberg_materials_ag,Heidelberg Materials AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\heidelberg_materials_ag\2023\focused\heidelberg_materials_ag_2023_taxonomy_focused.md,1,,,1140,12.0,1557,4.922164,ok,,1.0,1555.0,220.0,1775.0,,3.0
pass1,hugo_boss_ag,Hugo Boss AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\hugo_boss_ag\2023\focused\hugo_boss_ag_2023_taxonomy_focused.md,1,286.0,292.0,6029,,6487,4.276895,ok,,1.0,6478.0,226.0,6704.0,0.0,
pass1,iberdrola_sa,IBERDROLA SA,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\iberdrola_sa\2024\focused\iberdrola_sa_2024_taxonomy_focused.md,1,201.0,209.0,5918,,6378,30.287654,ok,,1.0,6357.0,2122.0,8479.0,11.0,
pass2,iberdrola_sa,IBERDROLA SA,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\iberdrola_sa\2024\focused\iberdrola_sa_2024_taxonomy_focused.md,1,,,679,11.0,1097,9.131757,ok,,1.0,1089.0,424.0,1513.0,,11.0
pass1,industria_de_diseno_textil_s_a,INDUSTRIA DE DISENO TEXTIL S.A.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\industria_de_diseno_textil_s_a\2024\focused\industria_de_diseno_textil_s_a_2024_taxonomy_focused.md,1,211.0,218.0,3883,,4348,3.996509,ok,,1.0,4314.0,461.0,4775.0,8.0,
pass2,industria_de_diseno_textil_s_a,INDUSTRIA DE DISENO TEXTIL S.A.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\industria_de_diseno_textil_s_a\2024\focused\industria_de_diseno_textil_s_a_2024_taxonomy_focused.md,1,,,340,8.0,763,4.101156,ok,,1.0,768.0,123.0,891.0,,4.0
pass1,international_consolidated_airlines_group_s_a,INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\international_consolidated_airlines_group_s_a\2024\focused\international_consolidated_airlines_group_s_a_2024_taxonomy_focused.md,1,331.0,337.0,4433,,4898,12.4761,ok,,1.0,4889.0,658.0,5547.0,9.0,
pass2,international_consolidated_airlines_group_s_a,INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\international_consolidated_airlines_group_s_a\2024\focused\international_consolidated_airlines_group_s_a_2024_taxonomy_focused.md,1,,,416,9.0,839,4.478577,ok,,1.0,828.0,204.0,1032.0,,3.0
pass1,iss_a_s,ISS A/S,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,1,51.0,97.0,14524,,14981,11.12111,ok,,1.0,14934.0,643.0,15577.0,2.0,
pass2,iss_a_s,ISS A/S,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,1,,,167,2.0,582,6.016567,ok,,1.0,591.0,281.0,872.0,,2.0
pass1,ivu_traffic_technologies_ag,IVU Traffic Technologies AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\ivu_traffic_technologies_ag\2023\focused\ivu_traffic_technologies_ag_2023_taxonomy_focused.md,1,39.0,44.0,5302,,5761,42.94944,ok,,1.0,5741.0,801.0,6542.0,2.0,
pass2,ivu_traffic_technologies_ag,IVU Traffic Technologies AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\ivu_traffic_technologies_ag\2023\focused\ivu_traffic_technologies_ag_2023_taxonomy_focused.md,1,,,151,2.0,568,5.919025,ok,,1.0,579.0,297.0,876.0,,2.0
