slug,company,report_year,n_chunks_declared,pass1_calls_ok,pass1_calls_error,pass2_calls_ok,pass2_calls_error,pass1_elapsed_sum_s,pass2_elapsed_sum_s,llm_total_elapsed_sum_s,pass1_prompt_tokens_api_sum,pass2_prompt_tokens_api_sum,total_prompt_tokens_api_sum,pass1_completion_tokens_api_sum,pass2_completion_tokens_api_sum,total_completion_tokens_api_sum,pass1_total_tokens_api_sum,pass2_total_tokens_api_sum,total_tokens_api_sum,n_evidence_rows_doc,n_rows_normalized_doc,max_attempt_used,status_like
atoss_software_se,ATOSS Software SE,2023,1.0,1.0,0.0,1.0,0.0,11.963049,8.516083,20.479132,5061.0,1135.0,6196.0,713.0,443.0,1156.0,5774.0,1578.0,7352.0,8.0,8.0,1.0,ok
ca_immobilien_anlagen_ag,CA Immobilien Anlagen AG,2023,1.0,1.0,0.0,1.0,0.0,8.956582,11.200231,20.156813,5171.0,693.0,5864.0,455.0,488.0,943.0,5626.0,1181.0,6807.0,6.0,5.0,1.0,ok
industria_de_dise_o_textil_s_a,"Industria de Diseño Textil, S.A.",2023,1.0,1.0,0.0,1.0,0.0,15.075539,5.081154,20.156692999999997,5846.0,930.0,6776.0,731.0,238.0,969.0,6577.0,1168.0,7745.0,5.0,4.0,1.0,ok
porsche_ag_vz,Porsche AG Vz,2023,1.0,1.0,0.0,1.0,0.0,12.544557,7.53798,20.082537,16204.0,997.0,17201.0,722.0,446.0,1168.0,16926.0,1443.0,18369.0,13.0,5.0,1.0,ok
bechtle_ag,Bechtle AG,2023,1.0,1.0,0.0,1.0,0.0,12.549154,7.494731,20.043885,4536.0,705.0,5241.0,534.0,384.0,918.0,5070.0,1089.0,6159.0,6.0,6.0,1.0,ok
mercedes_benz_group_ag,MERCEDES-BENZ GROUP AG,2024,1.0,1.0,0.0,1.0,0.0,14.322256,5.62488,19.947136,8371.0,702.0,9073.0,889.0,241.0,1130.0,9260.0,943.0,10203.0,6.0,6.0,1.0,ok
grenke_ag,grenke AG,2023,1.0,1.0,0.0,1.0,0.0,12.071865,7.778345,19.85021,12772.0,1094.0,13866.0,758.0,466.0,1224.0,13530.0,1560.0,15090.0,12.0,9.0,1.0,ok
sgl_carbon_se,SGL Carbon SE,2023,1.0,1.0,0.0,1.0,0.0,13.809362,5.928709,19.738070999999998,8320.0,975.0,9295.0,856.0,318.0,1174.0,9176.0,1293.0,10469.0,12.0,5.0,1.0,ok
ksb_se_co_kgaa_vz,KSB SE & Co. KGaA Vz,2023,1.0,1.0,0.0,1.0,0.0,13.389135,5.985703,19.374838,13418.0,1100.0,14518.0,812.0,297.0,1109.0,14230.0,1397.0,15627.0,11.0,8.0,1.0,ok
siltronic_ag,Siltronic AG,2023,1.0,1.0,0.0,1.0,0.0,10.876324,8.484425,19.360749,7644.0,914.0,8558.0,645.0,484.0,1129.0,8289.0,1398.0,9687.0,5.0,4.0,1.0,ok
westwing_group_se,Westwing Group SE,2023,1.0,1.0,0.0,1.0,0.0,10.997793,8.120833,19.118626,6664.0,565.0,7229.0,367.0,293.0,660.0,7031.0,858.0,7889.0,2.0,2.0,1.0,ok
amag_austria_metall_ag,AMAG Austria Metall AG,2023,1.0,1.0,0.0,1.0,0.0,14.098628,5.008083,19.106711,7708.0,1291.0,8999.0,928.0,209.0,1137.0,8636.0,1500.0,10136.0,9.0,3.0,1.0,ok
fresenius_se_co_kgaa,Fresenius SE & Co. KGaA,2023,1.0,1.0,0.0,1.0,0.0,13.29877,5.553602,18.852372,8684.0,1160.0,9844.0,840.0,235.0,1075.0,9524.0,1395.0,10919.0,13.0,6.0,1.0,ok
washtec_ag,WashTec AG,2023,1.0,1.0,0.0,1.0,0.0,13.022187,5.471065,18.493252000000002,8688.0,1027.0,9715.0,805.0,281.0,1086.0,9493.0,1308.0,10801.0,7.0,7.0,1.0,ok
mbb_se,MBB SE,2023,1.0,1.0,0.0,1.0,0.0,7.58531,10.881026,18.466336,7351.0,1532.0,8883.0,1701.0,629.0,2330.0,9052.0,2161.0,11213.0,24.0,12.0,1.0,ok
hawesko_holding_se,Hawesko Holding SE,2023,1.0,1.0,0.0,1.0,0.0,11.207065,7.149823,18.356887999999998,9968.0,610.0,10578.0,521.0,333.0,854.0,10489.0,943.0,11432.0,4.0,3.0,1.0,ok
jeronimo_martins_sgps_s_a,JERONIMO MARTINS SGPS S.A.,2024,1.0,1.0,0.0,1.0,0.0,10.99798,6.942186,17.940166,6764.0,870.0,7634.0,739.0,385.0,1124.0,7503.0,1255.0,8758.0,8.0,6.0,1.0,ok
corporacion_financiera_alba_s_a,"Corporacion Financiera Alba, S.A.",2023,1.0,1.0,0.0,1.0,0.0,13.447541,4.485727,17.933267999999998,10426.0,825.0,11251.0,768.0,237.0,1005.0,11194.0,1062.0,12256.0,4.0,2.0,1.0,ok
gea_group_aktiengesellschaft,GEA Group Aktiengesellschaft,2023,2.0,2.0,0.0,1.0,0.0,8.174669000000002,9.184344,17.359013,23279.0,1135.0,24414.0,818.0,518.0,1336.0,24097.0,1653.0,25750.0,12.0,12.0,1.0,ok
akwel,AKWEL,2023,1.0,1.0,0.0,1.0,0.0,7.391373,9.845778,17.237150999999997,10541.0,1512.0,12053.0,1638.0,656.0,2294.0,12179.0,2168.0,14347.0,24.0,15.0,1.0,ok
iss_a_s,ISS A/S,2024,1.0,1.0,0.0,1.0,0.0,11.12111,6.016567,17.137677,14934.0,591.0,15525.0,643.0,281.0,924.0,15577.0,872.0,16449.0,2.0,2.0,1.0,ok
gestamp_automoci_n_s_a,"Gestamp Automoción, S.A.",2023,1.0,1.0,0.0,1.0,0.0,12.849366,4.245034,17.0944,16813.0,614.0,17427.0,771.0,293.0,1064.0,17584.0,907.0,18491.0,4.0,2.0,1.0,ok
international_consolidated_airlines_group_s_a,INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,1.0,1.0,0.0,1.0,0.0,12.4761,4.478577,16.954677,4889.0,828.0,5717.0,658.0,204.0,862.0,5547.0,1032.0,6579.0,9.0,3.0,1.0,ok
elmos_semiconductor_se,Elmos Semiconductor SE,2023,1.0,1.0,0.0,1.0,0.0,13.209063,3.47515,16.684213,10119.0,1205.0,11324.0,842.0,108.0,950.0,10961.0,1313.0,12274.0,9.0,2.0,1.0,ok
bike24_holding_ag,Bike24 Holding AG,2023,1.0,1.0,0.0,1.0,0.0,8.997121,7.459052,16.456173,8819.0,583.0,9402.0,474.0,416.0,890.0,9293.0,999.0,10292.0,4.0,4.0,1.0,ok
aena_s_m_e_s_a,"Aena S.M.E., S.A.",2023,2.0,2.0,0.0,1.0,0.0,8.217117,8.044588,16.261705,23993.0,1139.0,25132.0,844.0,464.0,1308.0,24837.0,1603.0,26440.0,12.0,12.0,1.0,ok
adidas_ag,adidas AG,2023,1.0,1.0,0.0,1.0,0.0,10.903734,4.700435,15.604168999999999,9435.0,934.0,10369.0,690.0,173.0,863.0,10125.0,1107.0,11232.0,6.0,3.0,1.0,ok
deutsche_lufthansa_ag,Deutsche Lufthansa AG,2023,1.0,1.0,0.0,1.0,0.0,7.353225,8.019451,15.372676,16392.0,614.0,17006.0,249.0,293.0,542.0,16641.0,907.0,17548.0,5.0,4.0,1.0,ok
arcelormittal_sa,ARCELORMITTAL SA,2024,1.0,1.0,0.0,1.0,0.0,5.163032,10.094276,15.257308000000002,6707.0,1216.0,7923.0,1036.0,583.0,1619.0,7743.0,1799.0,9542.0,17.0,7.0,1.0,ok
christian_dior,CHRISTIAN DIOR,2024,1.0,1.0,0.0,1.0,0.0,6.232849,9.002282,15.235130999999999,4710.0,1066.0,5776.0,965.0,315.0,1280.0,5675.0,1381.0,7056.0,12.0,6.0,1.0,ok
fuchs_se,FUCHS SE,2024,1.0,1.0,0.0,1.0,0.0,6.932824,8.276543,15.209367,6789.0,1584.0,8373.0,1627.0,468.0,2095.0,8416.0,2052.0,10468.0,18.0,12.0,1.0,ok
hamburger_hafen_und_logistik_ag,Hamburger Hafen und Logistik AG,2023,1.0,1.0,0.0,1.0,0.0,8.244459,6.935234,15.179693,7883.0,700.0,8583.0,479.0,360.0,839.0,8362.0,1060.0,9422.0,7.0,7.0,1.0,ok
andritz_ag,Andritz AG,2023,1.0,1.0,0.0,1.0,0.0,5.654884,9.475038,15.129922,8413.0,1038.0,9451.0,1176.0,559.0,1735.0,9589.0,1597.0,11186.0,11.0,11.0,1.0,ok
frequentis_ag,FREQUENTIS AG,2023,1.0,1.0,0.0,1.0,0.0,11.387405,3.456436,14.843841,10470.0,715.0,11185.0,407.0,78.0,485.0,10877.0,793.0,11670.0,6.0,1.0,1.0,ok
secunet_security_networks_ag,secunet Security Networks AG,2023,1.0,1.0,0.0,1.0,0.0,8.427988,6.291493,14.719480999999998,8784.0,1278.0,10062.0,1621.0,352.0,1973.0,10405.0,1630.0,12035.0,16.0,6.0,1.0,ok
henkel_ag_co_kgaa,HENKEL AG & CO. KGAA,2024,1.0,1.0,0.0,1.0,0.0,5.13365,8.884836,14.018486,6828.0,1218.0,8046.0,1058.0,524.0,1582.0,7886.0,1742.0,9628.0,13.0,11.0,1.0,ok
sap_se,SAP SE,2023,1.0,1.0,0.0,1.0,0.0,4.226559,9.701166,13.927725,8120.0,667.0,8787.0,567.0,518.0,1085.0,8687.0,1185.0,9872.0,5.0,3.0,1.0,ok
sartorius_ag_st,Sartorius AG St,2023,1.0,1.0,0.0,1.0,0.0,4.914782,8.96913,13.883911999999999,7042.0,775.0,7817.0,1050.0,387.0,1437.0,8092.0,1162.0,9254.0,8.0,8.0,1.0,ok
psi_software_se,PSI Software SE,2023,1.0,1.0,0.0,1.0,0.0,3.694843,10.124867,13.81971,5325.0,814.0,6139.0,474.0,615.0,1089.0,5799.0,1429.0,7228.0,8.0,6.0,1.0,ok
savencia,Savencia,2023,1.0,1.0,0.0,1.0,0.0,5.059353,8.581862,13.641214999999999,13191.0,1046.0,14237.0,1036.0,545.0,1581.0,14227.0,1591.0,15818.0,16.0,16.0,1.0,ok
warimpex_finanz_und_bet_ag,Warimpex Finanz- und Bet. AG,2023,1.0,1.0,0.0,1.0,0.0,8.852606,4.750185,13.602791,5831.0,868.0,6699.0,508.0,197.0,705.0,6339.0,1065.0,7404.0,8.0,3.0,1.0,ok
eckert_ziegler_se,Eckert & Ziegler SE,2023,1.0,1.0,0.0,1.0,0.0,7.493633,6.040254,13.533887,4474.0,711.0,5185.0,337.0,284.0,621.0,4811.0,995.0,5806.0,4.0,3.0,1.0,ok
cie_automotive_s_a,"CIE Automotive, S.A.",2023,1.0,1.0,0.0,1.0,0.0,10.049728,3.455123,13.504851,7317.0,629.0,7946.0,321.0,102.0,423.0,7638.0,731.0,8369.0,3.0,3.0,1.0,ok
salzgitter_ag,Salzgitter AG,2023,1.0,1.0,0.0,1.0,0.0,5.115636,7.63446,12.750096,9586.0,1186.0,10772.0,871.0,289.0,1160.0,10457.0,1475.0,11932.0,16.0,4.0,1.0,ok
equinor_asa,EQUINOR ASA,2024,1.0,1.0,0.0,1.0,0.0,5.573928,6.666303,12.240231000000001,5278.0,1035.0,6313.0,1001.0,280.0,1281.0,6279.0,1315.0,7594.0,15.0,4.0,1.0,ok
dassault_aviation,Dassault Aviation,2023,1.0,1.0,0.0,1.0,0.0,8.307939,2.235625,10.543564,6168.0,548.0,6716.0,395.0,50.0,445.0,6563.0,598.0,7161.0,2.0,1.0,1.0,ok
novo_nordisk_a_s,NOVO NORDISK A/S,2024,1.0,1.0,0.0,1.0,0.0,3.754883,6.298268,10.053151,6204.0,794.0,6998.0,558.0,163.0,721.0,6762.0,957.0,7719.0,6.0,4.0,1.0,ok
vodafone_group_plc,VODAFONE GROUP PLC,2024,1.0,1.0,0.0,1.0,0.0,3.612604,5.942585,9.555189,6992.0,817.0,7809.0,462.0,278.0,740.0,7454.0,1095.0,8549.0,7.0,7.0,1.0,ok
mister_spex_se,Mister Spex SE,2023,1.0,1.0,0.0,1.0,0.0,3.280308,5.813399,9.093707,8670.0,635.0,9305.0,367.0,533.0,900.0,9037.0,1168.0,10205.0,5.0,3.0,1.0,ok
syzygy_ag,Syzygy AG,2023,1.0,1.0,0.0,1.0,0.0,3.281842,5.261489,8.543331,6230.0,604.0,6834.0,300.0,234.0,534.0,6530.0,838.0,7368.0,4.0,2.0,1.0,ok
industria_de_diseno_textil_s_a,INDUSTRIA DE DISENO TEXTIL S.A.,2024,1.0,1.0,0.0,1.0,0.0,3.996509,4.101156,8.097665,4314.0,768.0,5082.0,461.0,123.0,584.0,4775.0,891.0,5666.0,8.0,4.0,1.0,ok
bilfinger_se,Bilfinger SE,2023,1.0,1.0,0.0,0.0,0.0,6.876077,0.0,6.876077,15163.0,0.0,15163.0,27.0,0.0,27.0,15190.0,0.0,15190.0,0.0,0.0,1.0,empty
covestro_ag,Covestro AG,2023,2.0,2.0,0.0,0.0,0.0,6.801607,0.0,6.801607,23546.0,0.0,23546.0,76.0,0.0,76.0,23622.0,0.0,23622.0,0.0,0.0,1.0,empty
zalando_se,Zalando SE,2023,1.0,1.0,0.0,1.0,0.0,3.441004,3.355422,6.796426,3540.0,519.0,4059.0,137.0,76.0,213.0,3677.0,595.0,4272.0,2.0,1.0,1.0,ok
hochtief_ag,HOCHTIEF AG,2023,1.0,1.0,0.0,0.0,0.0,6.660879,0.0,6.660879,13665.0,0.0,13665.0,41.0,0.0,41.0,13706.0,0.0,13706.0,0.0,0.0,1.0,empty
famicord_ag,FamiCord AG,2023,1.0,1.0,0.0,0.0,0.0,5.594185,0.0,5.594185,3026.0,0.0,3026.0,98.0,0.0,98.0,3124.0,0.0,3124.0,0.0,0.0,1.0,empty
hugo_boss_ag,Hugo Boss AG,2023,1.0,1.0,0.0,0.0,0.0,4.276895,0.0,4.276895,6478.0,0.0,6478.0,226.0,0.0,226.0,6704.0,0.0,6704.0,0.0,0.0,1.0,empty
sma_solar_technology_ag,SMA Solar Technology AG,2023,1.0,1.0,0.0,0.0,0.0,4.244426,0.0,4.244426,19175.0,0.0,19175.0,41.0,0.0,41.0,19216.0,0.0,19216.0,0.0,0.0,1.0,empty
omv_ag,OMV AG,2023,1.0,1.0,0.0,0.0,0.0,4.074475,0.0,4.074475,12915.0,0.0,12915.0,39.0,0.0,39.0,12954.0,0.0,12954.0,0.0,0.0,1.0,empty
rheinmetall_ag,Rheinmetall AG,2023,1.0,1.0,0.0,0.0,0.0,3.476506,0.0,3.476506,16273.0,0.0,16273.0,41.0,0.0,41.0,16314.0,0.0,16314.0,0.0,0.0,1.0,empty
strabag_se,STRABAG SE,2023,1.0,1.0,0.0,0.0,0.0,3.365134,0.0,3.365134,12444.0,0.0,12444.0,40.0,0.0,40.0,12484.0,0.0,12484.0,0.0,0.0,1.0,empty
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.",2023,1.0,1.0,0.0,0.0,0.0,3.291355,0.0,3.291355,18163.0,0.0,18163.0,48.0,0.0,48.0,18211.0,0.0,18211.0,0.0,0.0,1.0,empty
e_on_se,E.ON SE,2023,1.0,1.0,0.0,0.0,0.0,3.275592,0.0,3.275592,15186.0,0.0,15186.0,27.0,0.0,27.0,15213.0,0.0,15213.0,0.0,0.0,1.0,empty
tubos_reunidos,Tubos Reunidos,2023,1.0,1.0,0.0,0.0,0.0,3.19125,0.0,3.19125,2888.0,0.0,2888.0,35.0,0.0,35.0,2923.0,0.0,2923.0,0.0,0.0,1.0,empty
enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,2023,1.0,1.0,0.0,0.0,0.0,3.124221,0.0,3.124221,11996.0,0.0,11996.0,42.0,0.0,42.0,12038.0,0.0,12038.0,0.0,0.0,1.0,empty
fraport_ag,Fraport AG,2023,1.0,1.0,0.0,0.0,0.0,3.060235,0.0,3.060235,16237.0,0.0,16237.0,40.0,0.0,40.0,16277.0,0.0,16277.0,0.0,0.0,1.0,empty
deutsche_post_ag,Deutsche Post AG,2023,1.0,1.0,0.0,0.0,0.0,2.23862,0.0,2.23862,20115.0,0.0,20115.0,28.0,0.0,28.0,20143.0,0.0,20143.0,0.0,0.0,1.0,empty
w_stenrot_w_rttembergische_ag,Wüstenrot & Württembergische AG,2023,1.0,1.0,0.0,0.0,0.0,2.182176,0.0,2.182176,16902.0,0.0,16902.0,45.0,0.0,45.0,16947.0,0.0,16947.0,0.0,0.0,1.0,empty
nemetschek_se,Nemetschek SE,2023,1.0,1.0,0.0,0.0,0.0,1.912709,0.0,1.912709,6623.0,0.0,6623.0,29.0,0.0,29.0,6652.0,0.0,6652.0,0.0,0.0,1.0,empty
